First Name,Last Name,Email,Phone,Gender,Age,Job Title,Years of Experience,Salary,Department,Other Languages
Derek,Vega,derek.vega971@slingacademy.com,741.830.8677x505,Male,31,Secretary/administrator,13,78000,Marketing,Mandarin
Craig,Dudley,craig.dudley106@slingacademy.com,+1-514-992-5669x31467,Male,26,Ophthalmologist,14,85000,Human Resource,Arabic
Rati,Mallick,rati.mallick526@slingacademy.com,445.682.8375x75118,Female,26,"Administrator, arts",10,78000,Marketing,
Navya,Chanda,navya.chanda727@slingacademy.com,+1-596-301-9653x6317,Male,31,"Radiographer, diagnostic",7,101420,Sales,"Spanish, Mandarin"
Sarah,Campbell,sarah.campbell689@slingacademy.com,(958)752-6266x8426,Female,39,Ceramics designer,1,149000,Product,
Adira,Aurora,adira.aurora671@slingacademy.com,001-759-600-7889x8443,Female,52,Medical sales representative,14,85000,Human Resource,"Mandarin, Hindi"
Anna,Franklin,anna.franklin656@slingacademy.com,278.379.4741x985,Female,67,Tour manager,8,149000,Product,
Courtney,Allen,courtney.allen267@slingacademy.com,880.284.5811,Female,53,"Research officer, political party",9,101420,Sales,"Tagalog, Mandarin"
Shawn,Navarro,shawn.navarro536@slingacademy.com,816-404-3503x2651,Male,65,Health physicist,2,78000,Marketing,"Mandarin, Arabic"
Tiffany,Murphy,tiffany.murphy860@slingacademy.com,842-790-1564,Female,37,"Therapist, speech and language",1,78000,Marketing,Arabic
波,李,波.李361@slingacademy.com,410.320.6749x24016,Male,24,"Administrator, local government",11,131000,I/T,Korean
Amani,Jani,amani.jani244@slingacademy.com,855-582-9793,Female,56,Building control surveyor,2,131000,I/T,"Korean, Spanish"
Ryan,Thomas,ryan.thomas70@slingacademy.com,+1-377-988-2806x93557,Male,35,Press sub,6,116670,Operations,"Tagalog, Hindi"
Kathy,Brown,kathy.brown379@slingacademy.com,7687264771,Female,38,Bookseller,13,85000,Human Resource,Spanish
Erin,Baker,erin.baker37@slingacademy.com,+1-929-651-1866x334,Female,59,Call centre manager,6,149000,Product,
Samiha,Grewal,samiha.grewal245@slingacademy.com,351.711.8090,Female,54,Theatre stage manager,3,78000,Marketing,
Zain,Ray,zain.ray879@slingacademy.com,802.555.8335,Female,70,Analytical chemist,12,149000,Product,"Mandarin, Tagalog"
Nicole,Morgan,nicole.morgan42@slingacademy.com,280-343-6178x8675,Female,33,Building control surveyor,14,116670,Operations,Korean
Angelica,Perkins,angelica.perkins451@slingacademy.com,962-715-1223x75070,Female,29,Maintenance engineer,3,131000,I/T,"Arabic, Hindi"
Lisa,Tran,lisa.tran480@slingacademy.com,001-391-937-4646x442,Female,70,"Pharmacist, community",9,131000,I/T,"Tagalog, Korean"
Anna,Taylor,anna.taylor807@slingacademy.com,+1-471-818-9522,Female,47,Education administrator,5,149000,Product,Spanish
Darlene,Alvarez,darlene.alvarez995@slingacademy.com,355.920.2896x0386,Female,42,Ambulance person,5,116670,Operations,"Korean, Spanish"
Justin,Ryan,justin.ryan287@slingacademy.com,315-339-6055,Male,38,Probation officer,3,116670,Operations,
Meagan,Frost,meagan.frost875@slingacademy.com,+1-980-984-4837x5363,Female,25,Operational investment banker,11,61239,Administrative,"Korean, Arabic"
Emily,Davis,emily.davis805@slingacademy.com,(439)936-8169,Female,67,Commercial art gallery manager,9,78000,Marketing,
Elizabeth,Santos,elizabeth.santos169@slingacademy.com,+1-227-920-8428x9582,Female,34,Teaching laboratory technician,13,116670,Operations,"Spanish, Mandarin"
Marisa,Wyatt,marisa.wyatt346@slingacademy.com,740-799-5983,Female,59,Radiation protection practitioner,14,116670,Operations,Arabic
Jordan,Roberts,jordan.roberts685@slingacademy.com,+1-926-630-0553x93071,Male,48,Mudlogger,10,149000,Product,"Arabic, Mandarin"
Hayley,Combs,hayley.combs900@slingacademy.com,+1-737-314-2231x06513,Female,69,Transport planner,2,131000,I/T,Spanish
Melvin,Lamb,melvin.lamb818@slingacademy.com,(230)761-4330x6914,Male,31,"Optician, dispensing",9,149000,Product,
Terry,Wang,terry.wang879@slingacademy.com,366.760.2915x3891,Male,38,"Surveyor, insurance",4,116670,Operations,
Dylan,Meyers,dylan.meyers773@slingacademy.com,001-968-229-3472x688,Male,64,Claims inspector/assessor,6,131000,I/T,"Arabic, Tagalog"
Evan,Larson,evan.larson496@slingacademy.com,001-462-679-5523x9731,Male,53,International aid/development worker,11,61239,Administrative,"Arabic, Mandarin"
Jivika,Chaudhry,jivika.chaudhry714@slingacademy.com,(312)506-5316x7084,Male,37,Publishing copy,7,116670,Operations,
Anvi,Chadha,anvi.chadha604@slingacademy.com,+1-221-861-6318x09508,Male,49,Actuary,11,85000,Human Resource,
Kendra,Clark,kendra.clark48@slingacademy.com,(812)959-7709x90463,Female,51,Youth worker,9,116670,Operations,"Mandarin, Mandarin"
秀梅,王,秀梅.王215@slingacademy.com,312.282.6038x6801,Female,67,Financial planner,5,149000,Product,Korean
Lauren,Osborn,lauren.osborn517@slingacademy.com,820.719.3393,Female,61,Farm manager,6,101420,Sales,"Korean, Spanish"
Lauren,Miller,lauren.miller653@slingacademy.com,610-330-3318x390,Female,36,"Geologist, engineering",1,78000,Marketing,"Korean, Spanish"
Emily,Pena,emily.pena158@slingacademy.com,001-701-835-0478x9354,Female,25,"Production assistant, television",1,129000,Finance,
Patricia,Anderson,patricia.anderson970@slingacademy.com,+1-618-528-8649x844,Female,60,"Surveyor, building",6,78000,Marketing,Arabic
Michael,Ramirez,michael.ramirez776@slingacademy.com,374.207.7442x7026,Male,66,Cytogeneticist,14,61239,Administrative,
Jacob,Williams,jacob.williams45@slingacademy.com,(527)708-5632x515,Male,24,Art gallery manager,2,131000,I/T,Arabic
Adira,Ravel,adira.ravel685@slingacademy.com,887.481.0986x976,Male,57,Horticultural consultant,2,129000,Finance,
Nicholas,Blanchard,nicholas.blanchard781@slingacademy.com,286-697-8618x58154,Male,33,"Designer, industrial/product",15,116670,Operations,
Jonathan,Davis,jonathan.davis506@slingacademy.com,+1-819-335-2319x2647,Male,70,Biomedical scientist,15,78000,Marketing,
Samiha,Krish,samiha.krish459@slingacademy.com,303.501.3715x077,Male,69,"Research officer, trade union",5,116670,Operations,"Tagalog, Mandarin"
Jerry,Norris,jerry.norris959@slingacademy.com,+1-499-944-5106x274,Male,28,Higher education careers adviser,12,85000,Human Resource,
Tony,Adams,tony.adams232@slingacademy.com,810.971.6983,Male,26,Logistics and distribution manager,12,131000,I/T,"Spanish, Hindi"
Tammy,Snyder,tammy.snyder916@slingacademy.com,736-330-1201x0130,Female,64,Race relations officer,14,116670,Operations,Arabic
Monique,Sullivan,monique.sullivan73@slingacademy.com,753-797-5796x219,Female,26,"Psychologist, counselling",3,149000,Product,Arabic
Tiffany,Raymond,tiffany.raymond72@slingacademy.com,+1-734-457-2869x907,Female,48,Counsellor,5,61239,Administrative,"Hindi, Mandarin"
帆,许,帆.许640@slingacademy.com,(296)779-6661,Male,36,Emergency planning/management officer,4,149000,Product,Arabic
Jordan,Stephens,jordan.stephens822@slingacademy.com,+1-673-568-1663,Male,32,Film/video editor,6,101420,Sales,"Hindi, Arabic"
Michael,Hayes,michael.hayes913@slingacademy.com,+1-506-853-5716,Male,37,"Research officer, government",1,61239,Administrative,"Spanish, Arabic"
Julie,Bowen,julie.bowen135@slingacademy.com,354.562.6778x476,Female,54,Chemical engineer,9,90000,Legal,"Spanish, Arabic"
Ira,Kannan,ira.kannan235@slingacademy.com,800.374.0400x226,Male,33,"Exhibitions officer, museum/gallery",10,85000,Human Resource,"Arabic, Spanish"
Cheyenne,Powell,cheyenne.powell834@slingacademy.com,710.879.0224x0805,Female,57,Chartered public finance accountant,1,131000,I/T,Mandarin
Joshua,Thomas,joshua.thomas52@slingacademy.com,+1-449-980-7970x29061,Male,48,"Nurse, mental health",3,116670,Operations,"Korean, Hindi"
Uthkarsh,Kumer,uthkarsh.kumer252@slingacademy.com,(881)767-6807,Female,65,Glass blower/designer,13,90000,Legal,
Amy,Rodriguez,amy.rodriguez24@slingacademy.com,+1-910-487-8922x731,Female,49,"Engineer, mining",10,101420,Sales,Arabic
Zachary,Phillips,zachary.phillips412@slingacademy.com,(532)546-3813,Male,27,Volunteer coordinator,10,116670,Operations,Arabic
Christina,Warren,christina.warren843@slingacademy.com,+1-220-318-4409x9528,Female,25,Translator,2,129000,Finance,Mandarin
Aaina,Hayre,aaina.hayre643@slingacademy.com,001-861-516-9838,Female,67,Broadcast journalist,7,85000,Human Resource,Spanish
Lagan,Sha,lagan.sha158@slingacademy.com,391-276-8311,Female,70,Veterinary surgeon,6,85000,Human Resource,
Shaan,Tiwari,shaan.tiwari687@slingacademy.com,957.745.4426x555,Female,19,Manufacturing engineer,3,131000,I/T,
Anthony,Chen,anthony.chen900@slingacademy.com,411-834-7227x46367,Male,60,Advertising copywriter,6,116670,Operations,Arabic
Diya,Edwin,diya.edwin731@slingacademy.com,+1-881-804-6181x38075,Male,43,Industrial/product designer,4,78000,Marketing,"Hindi, Korean"
Anvi,Hegde,anvi.hegde697@slingacademy.com,5169603039,Male,54,Pensions consultant,9,116670,Operations,"Arabic, Spanish"
Parinaaz,Devi,parinaaz.devi682@slingacademy.com,815-486-8562x7317,Male,24,"Exhibitions officer, museum/gallery",1,85000,Human Resource,"Korean, Korean"
James,Hatfield,james.hatfield233@slingacademy.com,885.201.5619x22260,Male,23,Chartered legal executive (England and Wales),14,116670,Operations,
Lorraine,Sanchez,lorraine.sanchez97@slingacademy.com,001-479-456-2416x58938,Female,60,Retail banker,8,149000,Product,
Kabir,Bose,kabir.bose96@slingacademy.com,001-226-528-3574x60629,Male,66,IT consultant,8,116670,Operations,Spanish
Anthony,Bright,anthony.bright819@slingacademy.com,681.546.2116,Male,39,Magazine journalist,6,61239,Administrative,"Korean, Korean"
Laura,Arellano,laura.arellano96@slingacademy.com,(435)717-9508x57152,Female,48,Hospital doctor,15,78000,Marketing,"Spanish, Arabic"
Yuvraj ,Batta,yuvraj .batta231@slingacademy.com,223.770.9447x0047,Male,56,Analytical chemist,2,131000,I/T,
Scott,Thomas,scott.thomas309@slingacademy.com,(728)717-4031,Male,50,Television/film/video producer,8,101420,Sales,"Arabic, Korean"
Lisa,Ellis,lisa.ellis30@slingacademy.com,494-950-9234,Female,37,Charity fundraiser,3,61239,Administrative,
Kimaya,Tripathi,kimaya.tripathi553@slingacademy.com,292.597.2420,Female,34,Public relations account executive,9,149000,Product,Spanish
Ayesha,Hayer,ayesha.hayer654@slingacademy.com,(422)798-6112,Female,37,"Programmer, multimedia",14,131000,I/T,
Rati,Grewal,rati.grewal601@slingacademy.com,+1-506-935-3372,Female,52,"Teacher, early years/pre",15,101420,Sales,
Badal,Dash,badal.dash586@slingacademy.com,435.728.7453,Female,50,Waste management officer,5,129000,Finance,"Spanish, Spanish"
Anika,Kakar,anika.kakar582@slingacademy.com,405.659.1994x4686,Female,64,Dance movement psychotherapist,13,116670,Operations,
Tammy,Wong,tammy.wong887@slingacademy.com,546.636.8651x59717,Female,18,Management consultant,14,116670,Operations,Spanish
Shamik,Sharma,shamik.sharma559@slingacademy.com,(963)596-8331,Male,54,Aeronautical engineer,8,90000,Legal,
Inaaya ,Kaur,inaaya .kaur865@slingacademy.com,+1-779-430-6742,Male,66,Oncologist,5,116670,Operations,
Jodi,Acosta,jodi.acosta651@slingacademy.com,001-216-937-9798x6494,Female,24,Chemical engineer,11,85000,Human Resource,Tagalog
Robert,Fox,robert.fox835@slingacademy.com,(806)382-0267,Male,49,Sub,15,101420,Sales,
Samarth,Subramanian,samarth.subramanian213@slingacademy.com,346.827.2115,Male,57,"Loss adjuster, chartered",6,116670,Operations,"Tagalog, Korean"
Nicholas,Lee,nicholas.lee956@slingacademy.com,001-539-273-3802x88810,Male,65,Sub,10,101420,Sales,
Nirvaan,Manne,nirvaan.manne150@slingacademy.com,+1-790-389-0439,Male,24,"Education officer, environmental",5,149000,Product,"Spanish, Arabic"
Rati,Mandal,rati.mandal822@slingacademy.com,728-724-5755x935,Male,42,Hydrogeologist,8,149000,Product,
Adah,Khurana,adah.khurana540@slingacademy.com,332.863.3393,Female,23,"Administrator, Civil Service",13,85000,Human Resource,"Korean, Arabic"
Richard,Henderson,richard.henderson289@slingacademy.com,(963)789-7743,Male,59,Music therapist,5,116670,Operations,Hindi
Shamik,Karpe,shamik.karpe259@slingacademy.com,665.444.5961x053,Male,44,Immunologist,13,149000,Product,
Benjamin,Blanchard,benjamin.blanchard379@slingacademy.com,(966)642-4125x03938,Male,61,"Production designer, theatre/television/film",12,78000,Marketing,
Charvi,Ben,charvi.ben860@slingacademy.com,758.895.8520x39936,Female,20,"Runner, broadcasting/film/video",11,61239,Administrative,"Tagalog, Arabic"
Derrick,Wright,derrick.wright412@slingacademy.com,763.261.4733,Male,35,Dentist,8,90000,Legal,
Shayak,Loyal,shayak.loyal704@slingacademy.com,(912)488-0209x01296,Female,34,Television/film/video producer,3,149000,Product,"Tagalog, Spanish"
Pari,Venkataraman,pari.venkataraman27@slingacademy.com,965.654.5557x253,Female,33,Broadcast presenter,11,90000,Legal,"Mandarin, Tagalog"
Michael,Riley,michael.riley308@slingacademy.com,937-225-9314x0972,Male,47,Education administrator,4,78000,Marketing,
Nitara,Kota,nitara.kota287@slingacademy.com,+1-860-496-7558x4331,Male,63,Theatre stage manager,12,149000,Product,
Zaina,Rana,zaina.rana749@slingacademy.com,(863)682-0967x68365,Male,49,Fitness centre manager,4,61239,Administrative,Tagalog
Susan,Rodriguez,susan.rodriguez879@slingacademy.com,001-255-401-6270x15203,Female,36,Chiropodist,11,149000,Product,"Spanish, Tagalog"
兵,杨,兵.杨586@slingacademy.com,001-556-630-0136x67652,Male,22,Psychiatric nurse,8,78000,Marketing,
Himmat,Uppal,himmat.uppal852@slingacademy.com,327.656.9949x7194,Female,22,Seismic interpreter,14,116670,Operations,
Vivaan,Sarraf,vivaan.sarraf911@slingacademy.com,299.423.7872x316,Male,62,"Engineer, biomedical",10,116670,Operations,Arabic
Purab,Walia,purab.walia786@slingacademy.com,290-774-8785x3670,Female,53,Editorial assistant,2,116670,Operations,"Mandarin, Arabic"
Sarah,Peters,sarah.peters31@slingacademy.com,780-581-8688,Female,18,Advertising account planner,14,101420,Sales,Spanish
军,马,军.马970@slingacademy.com,+1-214-330-4768x1263,Male,33,Systems analyst,13,131000,I/T,
Stephanie,Olson,stephanie.olson905@slingacademy.com,891.996.0771x53036,Female,18,"Lecturer, further education",1,149000,Product,Spanish
Jeremy,Sellers,jeremy.sellers112@slingacademy.com,5722876210,Male,33,Medical sales representative,5,131000,I/T,"Arabic, Arabic"
Monica,Price,monica.price62@slingacademy.com,669.787.7032,Female,30,Licensed conveyancer,11,85000,Human Resource,
Aayush,Kalla,aayush.kalla443@slingacademy.com,631-513-6220x056,Male,32,Education administrator,1,90000,Legal,"Arabic, Hindi"
Baiju,Bala,baiju.bala882@slingacademy.com,930-779-7986,Female,27,"Scientist, research (medical)",4,101420,Sales,
Emily,Hood,emily.hood504@slingacademy.com,(746)898-6976x378,Female,34,"Scientist, research (physical sciences)",7,149000,Product,Tagalog
Frank,Joseph,frank.joseph798@slingacademy.com,484.329.7131,Male,30,Manufacturing systems engineer,3,85000,Human Resource,Mandarin
Kashvi,Roy,kashvi.roy907@slingacademy.com,299-617-6402x0913,Female,44,Consulting civil engineer,5,131000,I/T,Arabic
Prisha,Hegde,prisha.hegde921@slingacademy.com,910-731-0336,Male,66,Social worker,6,131000,I/T,"Arabic, Korean"
Kristen,Baker,kristen.baker865@slingacademy.com,(879)336-6837,Female,31,Child psychotherapist,8,85000,Human Resource,Mandarin
Garrett,Barnes,garrett.barnes833@slingacademy.com,9584690968,Male,67,Technical author,6,129000,Finance,"Arabic, Tagalog"
Ryan,Graham,ryan.graham734@slingacademy.com,757.564.9477,Male,28,Civil Service fast streamer,15,149000,Product,Hindi
Gokul,Deep,gokul.deep7@slingacademy.com,571.366.9442x796,Male,29,Optometrist,4,116670,Operations,
Indrajit,Bala,indrajit.bala693@slingacademy.com,(633)279-8427x497,Female,35,"Psychologist, sport and exercise",11,116670,Operations,
Kashvi,Lal,kashvi.lal24@slingacademy.com,982.689.3029x1842,Male,51,Charity officer,11,129000,Finance,"Tagalog, Spanish"
Nancy,Rodgers,nancy.rodgers363@slingacademy.com,+1-205-270-4053x85175,Female,60,Psychiatric nurse,6,149000,Product,"Mandarin, Hindi"
Gatik,Biswas,gatik.biswas872@slingacademy.com,+1-646-229-5021x51302,Female,37,"Radiographer, diagnostic",8,129000,Finance,
Olivia,Gonzalez,olivia.gonzalez291@slingacademy.com,(756)519-3125x18418,Female,39,Location manager,6,85000,Human Resource,
John,Oneill,john.oneill200@slingacademy.com,(345)234-8491x707,Male,37,"Producer, television/film/video",2,116670,Operations,"Mandarin, Arabic"
凯,程,凯.程123@slingacademy.com,986.797.8559x0460,Male,34,Geophysicist/field seismologist,5,149000,Product,
Gokul,Bala,gokul.bala439@slingacademy.com,(412)956-5194,Female,34,"Research officer, government",3,149000,Product,"Mandarin, Spanish"
Vanessa,Turner,vanessa.turner746@slingacademy.com,(954)920-3833x78964,Female,52,"Copywriter, advertising",2,149000,Product,"Arabic, Spanish"
博,刘,博.刘531@slingacademy.com,+1-799-627-5133x3419,Male,39,Museum/gallery conservator,13,116670,Operations,
Timothy,Glenn,timothy.glenn13@slingacademy.com,+1-310-827-2425x44106,Male,28,"Research officer, political party",8,116670,Operations,Arabic
Vaibhav,Sidhu,vaibhav.sidhu845@slingacademy.com,546.666.0185x120,Female,23,Air traffic controller,10,78000,Marketing,
Lucas,Carey,lucas.carey130@slingacademy.com,+1-441-732-9967x321,Male,47,Dentist,2,116670,Operations,Spanish
Vicki,Hurst,vicki.hurst483@slingacademy.com,001-948-267-0476,Female,69,"Geologist, wellsite",1,90000,Legal,
Megan,Perez,megan.perez875@slingacademy.com,(315)292-1301x3540,Female,26,"Teacher, music",11,131000,I/T,Hindi
William,Garcia,william.garcia838@slingacademy.com,468.465.6172,Male,22,Banker,7,101420,Sales,"Arabic, Tagalog"
John,Zamora,john.zamora253@slingacademy.com,262.387.1649x77839,Male,36,Commissioning editor,13,101420,Sales,"Hindi, Mandarin"
Bonnie,Wiley,bonnie.wiley596@slingacademy.com,001-200-388-1121x31627,Female,32,Newspaper journalist,9,78000,Marketing,
Tony,Martinez,tony.martinez64@slingacademy.com,771-924-6598,Male,57,Conference centre manager,6,116670,Operations,Arabic
Jason,Spencer,jason.spencer639@slingacademy.com,(828)749-4321,Male,56,Site engineer,9,101420,Sales,Korean
Sara,Gonzales,sara.gonzales135@slingacademy.com,001-717-202-5621,Female,36,"Production assistant, radio",11,90000,Legal,"Korean, Tagalog"
Shamik,Kalla,shamik.kalla860@slingacademy.com,(623)686-7582x2804,Male,44,Physiological scientist,11,129000,Finance,"Spanish, Mandarin"
Advika,Hari,advika.hari728@slingacademy.com,001-795-461-3217x17252,Male,22,Insurance claims handler,5,101420,Sales,
